ノート	姫くぅん、助けてくださーい
姫	ノート？　どうしたいきなり
主人公	ミヤを囲んでばたばたやってる集団の中から、ノートが逃げるように俺の下へとやってくる。
ノート	アミちゃんがスカート捲ろうとしてくるんですよぉ
姫	……アミア、お前まだやってたのか、あれ
アミア	それはそうだよ、お兄ちゃん。わたしにとってあれは、立派な愛情表現なんだからね
姫	女の子にとって、あれほど迷惑な愛情表現もそうはないと思うんだけどなあ
アミア	ほほーう。でもお兄ちゃん的には嬉しかったりするでしょう
姫	……ノーコメントでお願いします
ノート	そ、そうなんですか、姫くん！？
主人公	ごめんなさい。俺も男の子なわけで、可愛い女の子のあられもない姿には弱いんです。どんなに自制しようとも、本能というやつが……。
ノート	隙あり、です
姫	え？
主人公	クスと笑ったノートの笑顔の奥から、小さな声がこぼれた。そして、
ノート	んっ
主人公	熱い物体が、俺の言葉を遮った。そのまま熱くて甘い、全身を麻痺させるような吐息が、身体の中へと入ってくる。
ヴェル	ノート！？　ずるいっ！
主人公	突然のことに頭の中が真っ白になって反応できない。
主人公	唇から伝わる柔らかな感触と熱さだけが、今の俺の感じられるすべての感覚だった。
ノート	ん……ふう……
主人公	そして、その感触が遠ざかった瞬間、目の前の少女の顔に笑顔が開く。
ノート	えへ。早い者勝ち、です♪
フォン	油断しました……まさかノートさんが、これほど積極的に……
ノート	これから姫くんの隣の競争率はきっと高くなっていきますから、ボクだって負けません。いいですよね、姫くん
姫	え？　あ、その……
主人公	今思えば、俺から一番遠い位置にいたのが、このノート＝ルゥムという少女だった。
主人公	話したこともなかった少女が、けれど気がつけば、俺を懸命に強くしようとしてくれた。
主人公	常に自分を犠牲にして、他の人達を守ろうとしてきた少女。その精神の強さに、俺は敬服していたのかもしれない。
姫	……別に、俺の隣が欲しいなら、いつでも言ってくれればいいし……
ノート	はい♪
主人公	だからこれからも、俺はこの子の隣を求めるだろう。俺の方から。
主人公	沢山の大切な仲間達の中で、更に大切に思える少女。
主人公	神族の王女様は、俺にとっての本当の女神だったのかもしれない。
主人公	願わくば、そこに浮かぶ眩しいくらいの笑顔が、これからも俺に降り注ぎますように。
